字,音,康熙笔画,字典笔画,笔画差,五行,音调,字意,候选
需,xū ,14,14,0,金,1,清雅荣贵，多才贤能，中年吉祥，晚年隆昌，环境良好。,2
嘘,xū ,14,14,0,土,1,,
熏,xūn ,14,14,0,水,1,天生聪颖，名利双收，秀气多才，中年隆昌，荣贵之字。,2
厌,yàn ,14,6,8,木,4,,
_,dāo ,14,,,金,1,,
疡,yáng ,14,8,6,火,2,,
摇,yáo ,14,13,1,火,2,,
耶,yē ,14,8,6,土,1,刑偶伤子，百事劳苦，性刚口快，中年平，晚年吉祥。,1
腋,yè ,14,12,2,土,4,,
铱,yī ,14,11,3,金,1,,
疑,yí ,14,14,0,木,2,暗淡无光，命途多舛，一生多灾，短寿自杀。,1
银,yín ,14,11,3,金,2,刑偶伤子，清雅多才，英雄豪杰，环境良好，女人有爱情厄。,1
萤,yíng ,14,11,3,木,2,,
荧,yíng ,14,9,5,火,2,天生聪颖，秀气伶俐，中年吉祥，忠厚善良，一门鼎盛。,2
踊,yǒng ,14,14,0,土,3,,
诱,yòu ,14,9,5,土,2,,
与,yǔ ,14,3,11,土,3,一生清雅伶俐，多才贤能，中年平凡，晚年隆昌，二子吉祥。,2
语,yǔ ,14,9,5,木,3,有爱情厄，清雅多才，福禄双收，中年吉祥，环境良好。,1
冤,yuān ,14,10,4,土,1,,
猿,yuán ,14,13,1,土,2,,
愿,yuàn ,14,14,0,木,4,忧心劳神，一生清雅多才，小心爱情厄，中年劳，晚年吉祥。,1
造,zào ,14,10,4,金,4,出外吉祥，清雅多才，中年吉祥，晚年隆昌，福禄双收。,2
榨,zhà ,14,14,0,木,4,,
寨,zhai ,14,14,0,木,,,
崭,zhǎn ,14,11,3,土,3,,
绽,zhàn ,14,11,3,火,4,,
彰,zhāng ,14,14,0,火,1,学识丰富，清雅多才，中年吉祥，晚年隆昌，名利之字。,2
胀,zhàng ,14,8,6,,4,,
赵,zhào ,14,9,5,火,4,,
肇,zhào ,14,14,0,木,4,精明公正，忠厚多才，清雅荣贵，官运旺，成功隆昌，名利双收。,1
这,zhè ,14,7,7,火,4,,
甄,zhēn ,14,13,1,金,1,秀气清雅，出外吉祥，中年平凡，晚年吉祥，环境良好。,2
蜘,zhī ,14,14,0,,1,,
志,zhì ,14,7,7,火,4,口快心直，性刚劳心，中年奔波，晚年成功隆昌。,1
种,zhǒng ,14,9,5,火,3,智勇双全，勤俭治家，中年平凡，晚年吉祥，环境良好。,2
帚,zhǒu ,14,8,6,,3,不祥之字，暗淡无光，一生潦倒，病弱短寿。,1
逐,zhú ,14,10,4,火,2,清雅荣贵，多才巧智，中年成功隆昌，出国之字。,2
坠,zhuì ,14,7,7,土,4,,
缀,zhuì ,14,11,3,火,4,,
滋,zī ,14,12,2,水,1,温和贤淑，清秀伶俐，中年吉祥，晚年隆昌，环境良好，贤能之字。,2
滓,zǐ ,14,13,1,水,3,,
综,zōng ,14,11,3,金,1,英敏之才，天生聪颖，中年成功隆昌，晚年劳神之字。,1
毓,yù ,14,14,0,火,4,学识渊博，清雅荣贵，官运旺，名利双收，出国隆昌之字。,2
睾,gāo ,14,14,0,,1,,
嘏,gǔ ,14,14,0,水,3,秀气伶俐，上下敦睦，福禄双收，中年吉祥，出外大吉，环境良好。,2
匮,kuì ,14,11,3,木,4,,
劂,jué ,14,14,0,金,2,,
劁,qiāo ,14,14,0,,1,,
劓,yì ,14,16,-2,,4,,
偾,fèn ,14,11,3,水,4,,
僖,xī ,14,14,0,金,1,多才温和，刑偶伤子，福禄双收，中年隆昌，环境良好，短寿之字。,1
僭,jiàn ,14,14,0,,4,,
僬,jiāo ,14,14,0,木,1,,
僦,jiù ,14,14,0,木,4,,
僮,tóng ,14,14,0,金,4,,
冥,míng ,14,10,4,水,2,子孙兴旺，刑克父母，中年多灾，晚年吉祥，但有不幸之灾。,1
诮,qiào ,14,9,5,,4,,
诰,gào ,14,9,5,木,4,智勇双全，禄享千钟，中年吉祥，晚年隆昌，官旺之字。,2
诶,ēi ,14,9,5,火,1,,
陧,niè ,14,9,5,,4,,
郏,jiá ,14,8,6,木,2,,
郢,yǐng ,14,9,5,木,3,,
郜,gào ,14,9,5,木,4,,
郗,xī ,14,9,5,水,1,,
郛,fú ,14,9,5,水,2,,
巯,qiú ,14,12,2,木,2,,
塾,shú ,14,14,0,土,2,,
墁,màn ,14,14,0,土,4,,
墉,yōng ,14,14,0,土,1,,
墚,liáng ,14,14,0,土,2,,
苌,cháng ,14,7,7,木,2,,
荥,yíng ,14,9,5,水,2,,
菁,jīng ,14,11,3,木,1,温和贤淑，秀气多才，中年吉祥，晚年劳神，有爱情厄。,1
萁,qí ,14,11,3,木,2,,
菥,xī ,14,11,3,木,1,,
菘,sōng ,14,11,3,木,1,清雅荣贵，操守廉正，官运旺，出国之字，成功享福。,2
萘,nai ,14,11,3,木,,,
萋,qī ,14,11,3,木,1,,
菝,bá ,14,11,3,木,2,,
菽,shū ,14,11,3,木,1,,
菖,chāng ,14,11,3,木,1,,
萜,tiē ,14,11,3,木,1,,
萸,yú ,14,11,3,木,2,,
萑,huán ,14,11,3,木,2,,
萆,bì ,14,11,3,木,4,,
菔,fú ,14,11,3,木,2,,
菟,tú ,14,11,3,木,2,,
萏,dàn ,14,11,3,木,4,,
萃,cuì ,14,11,3,木,4,,
菸,yān ,14,11,3,木,1,,
菹,zū ,14,11,3,木,1,,
菪,dàng ,14,11,3,木,4,,
菅,jiān ,14,11,3,木,1,,
菀,wǎn ,14,11,3,木,3,清雅伶俐，多才贤能，勤俭建业，名利双收，荣幸之字。,2
菰,gū ,14,11,3,木,1,,
菡,hàn ,14,11,3,木,4,,
葺,qì ,14,12,2,木,4,,
奁,lián ,14,7,7,,2,,
摁,èn ,14,13,1,木,4,,
搋,chuāi ,14,13,1,金,1,,
搛,jiān ,14,13,1,木,1,,
搠,shuò ,14,13,1,金,2,,
搌,zhǎn ,14,13,1,火,3,,
搦,nuò ,14,13,1,火,2,,
搡,sǎng ,14,13,1,金,3,,
摭,zhí ,14,14,0,,2,,
唛,mài ,14,10,4,水,4,,
啧,zé ,14,11,3,金,2,,
喏,nuò ,14,11,3,火,2,,
喽,lou0 ,14,12,2,火,,,
_,dòu ,14,,,,2,,
嘞,lei0 ,14,14,0,,,,
嘈,cáo ,14,14,0,,2,,
_,gěng ,14,,,,3,,
嘁,qī ,14,14,0,,1,,
嘣,bēng ,14,14,0,,1,,
嗾,sǒu ,14,14,0,,3,,
嘀,dī ,14,14,0,,1,,
嘧,mì ,14,14,0,,4,,
帻,zé ,14,11,3,金,2,,
幔,màn ,14,14,0,水,4,,
岖,qū ,14,7,7,土,1,,
嵝,lǒu ,14,12,2,土,3,,
嶂,zhàng ,14,14,0,土,4,,
犸,mǎ ,14,6,8,,3,,
狲,sūn ,14,9,5,金,1,,
夥,huǒ ,14,14,0,,3,,
夤,yín ,14,14,0,土,2,,
廑,jǐn ,14,14,0,,3,,
怆,chuàng ,14,7,7,,4,,
恺,kǎi ,14,9,5,火,3,理智充足，一生清雅荣贵，官运旺，中年成功隆昌。,2
悖,bèi ,14,10,4,,4,,
愫,sù ,14,13,1,金,4,,
慊,qiè ,14,13,1,金,4,,
闾,lǘ ,14,9,5,金,2,,
溲,sōu ,14,12,2,水,1,忧心劳神，事劳无功，身弱短寿，晚年享福。,1
溱,qín ,14,13,1,水,2,,
溘,kè ,14,13,1,水,4,,
溥,pǔ ,14,13,1,水,3,义利分明，操守廉正，勤俭温和，中年成功隆昌，出国之字。,2
溧,lì ,14,13,1,水,4,,
溻,tā ,14,13,1,水,1,,
溷,hùn ,14,13,1,水,4,,
滗,bì ,14,13,1,水,4,,
溴,xiù ,14,13,1,水,4,,
滏,fǔ ,14,13,1,水,3,多才重情，慷慨精诚，中年吉祥，晚年隆昌，官旺之字。,2
溏,táng ,14,13,1,水,2,,
滂,pāng ,14,13,1,水,1,,
溟,míng ,14,13,1,水,2,,
搴,qiān ,14,14,0,木,1,,
寤,wù ,14,14,0,土,4,,
迳,jìng ,14,8,6,木,4,,
逋,bū ,14,10,4,,1,,
逑,qiú ,14,10,4,木,2,,
逍,xiāo ,14,10,4,金,1,,
逖,tì ,14,10,4,火,4,,
逡,qūn ,14,10,4,金,1,,
逵,kuí ,14,11,3,土,2,,
屣,xǐ ,14,14,0,,3,,
妪,yù ,14,7,7,,4,,
嫫,mó ,14,13,1,水,4,,
嫠,lí ,14,14,0,,2,,
嫣,yān ,14,14,0,土,1,,
嫖,piáo ,14,14,0,,2,,
嫦,cháng ,14,14,0,金,2,,
嫘,léi ,14,14,0,火,2,,
嫜,zhāng ,14,14,0,火,1,,
绫,líng ,14,11,3,火,2,出外逢贵得财，多才伶俐，中年劳，晚年吉祥，女人不幸再嫁。,1
绮,qǐ ,14,11,3,木,3,温和贤淑，秀气多才，有爱情厄，中年平，晚年吉祥，福禄之字。,1
绯,fēi ,14,11,3,水,1,,
绱,shàng ,14,11,3,金,4,,
绲,gǔn ,14,11,3,木,3,,
缍,duǒ ,14,11,3,火,3,,
绶,shòu ,14,11,3,金,2,忧心劳神，一生勤俭温和，中年劳，晚年吉祥，短寿之字。,1
绺,liǔ ,14,11,3,火,3,,
绻,quǎn ,14,11,3,木,3,,
绾,wǎn ,14,11,3,火,3,,
缁,zī ,14,11,3,火,1,,
玮,wěi ,14,8,6,土,3,清雅伶俐，天生多才，中年吉祥，晚年隆昌，出国之字。,2
顼,xū ,14,10,4,土,1,清雅荣贵，二子吉祥，多才贤能，中年成功隆昌，财官两旺。,2
珲,huī ,14,10,4,水,1,,
瑛,yīng ,14,12,2,土,1,清雅荣贵，小心爱情厄，成功隆昌，环境良好。,1
瑁,mào ,14,13,1,水,4,,
瑜,yú ,14,13,1,金,2,学识渊博，官运旺，清雅荣贵，成功隆昌，名利双收，出国之字。,2
瑗,yuàn ,14,13,1,木,4,,
瑕,xiá ,14,13,1,土,2,出外吉祥，秀气伶俐，温和贤淑，中年劳，晚年隆昌。,1
瑙,nǎo ,14,13,1,火,3,,
杩,mà ,14,7,7,木,4,,
桤,qī ,14,10,4,木,1,,
榘,jǔ ,14,13,1,木,3,,
榛,zhēn ,14,14,0,木,1,,
榧,fěi ,14,14,0,,3,,
榻,tà ,14,14,0,木,4,,
榫,sǔn ,14,14,0,,3,,
榭,xiè ,14,14,0,木,4,学识渊博，财官两旺，荣贵隆昌，环境良好。,2
槁,gǎo ,14,14,0,木,3,,
槊,shuò ,14,14,0,木,2,,
榕,róng ,14,14,0,木,4,福禄双收，天生聪颖，荣贵贤能，中年成功隆昌，出国之格。,2
獒,áo ,14,14,0,土,2,,
殒,yǔn ,14,11,3,土,3,,
戗,qiāng ,14,8,6,金,1,,
戬,jiǎn ,14,14,0,木,3,,
臧,zāng ,14,14,0,金,1,,
暝,míng ,14,14,0,水,2,,
赈,zhèn ,14,11,3,金,4,刑偶伤子，天生聪颖，中年多灾，晚年吉祥幸福。,1
赇,qiú ,14,11,3,木,2,,
犒,kào ,14,14,0,,4,性刚果断，刑偶伤子，福禄双收，欠仁和，晚年吉祥。,1
搿,gé ,14,14,0,,2,,
胨,dòng ,14,9,5,火,2,,
腈,jīng ,14,12,2,木,1,,
腌,yān ,14,12,2,土,1,,
腓,féi ,14,12,2,水,2,,
腴,yú ,14,12,2,金,2,,
腙,zōng ,14,12,2,金,1,,
腚,dìng ,14,12,2,火,4,,
滕,téng ,14,15,-1,火,2,刑偶伤子，或有爱情厄，重情失败，晚年吉祥，晚福之字。,1
飒,sà ,14,9,5,水,4,清雅伶俐，温和贤淑，中年吉祥，晚年隆昌，出国之字，小心爱情厄。,1
旖,yǐ ,14,14,0,土,3,,
炝,qiàng ,14,8,6,火,4,,
熘,liū ,14,14,0,,1,,
祯,zhēn ,14,10,4,火,1,清雅荣贵，二子吉祥，天生聪颖，中年成功，环境良好。,2
禊,xì ,14,13,1,金,4,,
慝,tè ,14,14,0,,4,,
砜,fēng ,14,9,5,土,1,,
碡,zhóu ,14,14,0,,4,,
碣,jié ,14,14,0,土,2,,
碲,dì ,14,14,0,土,4,,
碹,xuàn ,14,14,0,土,4,,
碥,biǎn ,14,14,0,土,3,,
瞍,sǒu ,14,14,0,,3,,
睽,kuí ,14,14,0,木,2,,
瞀,mào ,14,14,0,,4,,
罴,pí ,14,14,0,水,2,,
罱,lǎn ,14,14,0,火,3,,
铐,kào ,14,11,3,金,4,,
铑,lǎo ,14,11,3,金,3,,
铒,ěr ,14,11,3,金,3,,
铖,chéng ,14,11,3,金,2,,
铘,yé ,14,11,3,金,2,,
铞,diào ,14,11,3,金,4,,
铟,yīn ,14,11,3,金,1,,
铢,zhū ,14,11,3,金,1,,
铤,dìng ,14,11,3,金,4,,
铥,diu1 ,14,11,3,金,,,
铨,quán ,14,11,3,金,2,精明公正，身瘦多才，清雅荣贵，中年成功隆昌，环境良好。,2
铪,hā ,14,11,3,金,1,,
铫,yáo ,14,11,3,金,2,,
铯,sè ,14,11,3,金,4,,
铳,chòng ,14,11,3,金,2,,
铵,ǎn ,14,11,3,金,3,,
铷,rú ,14,11,3,金,2,,
鸢,yuān ,14,8,6,土,1,,
瘌,là ,14,14,0,,4,,
瘗,yì ,14,14,0,,4,,
瘊,hóu ,14,14,0,,4,,
瘕,jiǎ ,14,14,0,,3,,
瘙,sào ,14,14,0,,4,,
窬,yú ,14,14,0,,2,,
窨,xūn ,14,14,0,水,1,,
_,bì ,14,,,,4,,
裉,kèn ,14,11,3,木,4,,
裱,biǎo ,14,13,1,水,3,,
裼,tì ,14,13,1,火,4,,
裨,bì ,14,13,1,水,4,,
裾,jū ,14,13,1,木,1,,
裰,duō ,14,13,1,火,1,,
皲,jūn ,14,11,3,木,1,,
耥,tāng ,14,14,0,,1,,
蜻,qīng ,14,14,0,金,1,,
蜞,qí ,14,14,0,水,2,,
蜥,xī ,14,14,0,,1,,
蜚,fēi ,14,14,0,水,1,,
蜾,guǒ ,14,14,0,,3,,
蜴,yì ,14,14,0,,4,,
蜱,pí ,14,14,0,水,2,,
蜩,tiáo ,14,14,0,,2,,
蜷,quán ,14,14,0,,2,,
蜿,wān ,14,14,0,火,1,,
蜢,měng ,14,14,0,水,3,,
筝,zhēng ,14,12,2,木,1,,
箧,qiè ,14,14,0,,4,,
箬,ruò ,14,14,0,,2,,
箨,tuò ,14,14,0,,2,,
箜,kōng ,14,14,0,,1,,
箢,yuān ,14,14,0,木,1,,
箫,xiāo ,14,14,0,木,1,,
篪,chí ,14,16,-2,木,2,,
艋,měng ,14,14,0,水,3,,
粼,lín ,14,14,0,火,2,,
粽,zòng ,14,14,0,金,2,勤俭治家，忠厚善良，中年劳，晚年吉祥，环境良好。,1
暨,jì ,14,15,-1,木,4,,
翡,fěi ,14,14,0,水,3,,
綦,qí ,14,14,0,木,2,性刚果断，有凶死之兆，或破相牢狱之灾，中年劳，晚年吉祥。,1
綮,qǐ ,14,14,0,金,3,清雅荣贵，多才贤能，中年成功隆昌，有爱情厄。,1
酽,yàn ,14,14,0,,4,,
酾,shāi ,14,14,0,,1,,
酲,chéng ,14,14,0,金,2,,
酴,tú ,14,14,0,,2,,
酹,lèi ,14,14,0,,4,,
踅,xué ,14,14,0,,2,,
踉,liàng ,14,14,0,火,4,,
跽,jì ,14,14,0,,4,,
觫,sù ,14,14,0,,4,,
雒,luò ,14,14,0,火,2,,
鞅,yāng ,14,14,0,火,1,,
骱,jiè ,14,13,1,木,4,,
骰,tóu ,14,13,1,金,4,,
骷,kū ,14,14,0,,1,,
髦,máo ,14,14,0,,2,忧心劳神，事劳无功，中年多灾，晚年劳神。,1
麽,me ,14,14,0,水,,,
皑,ái ,15,11,4,火,2,多才巧智，多才贤能，官运旺，中年成功隆昌，出国之字。,2
鞍,ān ,15,15,0,土,1,晚婚迟得子吉，多才机敏，中年劳，晚年吉祥。,1
罢,bà ,15,10,5,水,4,,
褒,bāo ,15,15,0,水,1,出外吉祥，多才贤能，义利分明，中年劳，晚年吉祥。,1
暴,bào ,15,15,0,水,4,性刚口快，口才伶俐，中年多灾，晚年吉祥。,1
辈,bèi ,15,12,3,水,4,忧心劳神，性刚果断，中年多灾，晚年吉祥，子孙兴旺。,1
钡,bèi ,15,9,6,金,4,,
奔,bēn ,15,8,7,水,1,,
陛,bì ,15,9,6,水,4,,
编,biān ,15,12,3,水,1,秀气伶俐，多才贤能，中年劳，或潦倒，晚年吉祥。,1
标,biāo ,15,9,6,木,1,一生清雅多才，天生聪颖，多子之格，双妻之格。,2
憋,biē ,15,16,-1,,1,,
饼,bǐng ,15,9,6,水,3,秀气伶俐，天生聪颖，中年多灾，女人有爱情厄。,1
部,bù ,15,10,5,水,4,刑偶伤子，中年劳苦，家庭不和，晚年吉祥。,1
惭,cán ,15,11,4,金,2,,
惨,cǎn ,15,11,4,金,3,,
槽,cáo ,15,15,0,木,2,外祥内苦，刑偶伤子，有爱情烦恼，中年劳，晚年吉祥。,1
层,céng ,15,7,8,火,2,英雄格，秀气伶俐，一生多灾，晚婚吉，晚年吉祥。,1
掺,chān ,15,11,4,金,1,,
肠,cháng ,15,7,8,金,2,忧心劳神，事劳无功，身弱短寿，难幸福，多灾难。,1
厂,chǎng ,15,2,13,金,3,,
彻,chè ,15,7,8,火,4,出外吉祥，清雅多才，中年劳或奔波，晚年吉祥，环境良好。,1
郴,chēn ,15,10,5,木,1,,
齿,chǐ ,15,8,7,火,3,,
冲,chōng ,15,6,9,金,1,多刑克，不祥之字，一生潦倒困苦，病弱短寿，忌车怕水，难得幸福。,1
厨,chú ,15,12,3,金,2,,
锄,chú ,15,12,3,金,2,刑偶伤子，多才贤能，中年劳或奔波，晚年吉祥。,1
除,chú ,15,9,6,火,2,勤俭持家，二子吉祥，忌车怕水，中年劳，晚年吉祥。,1
疮,chuāng ,15,9,6,金,1,,
幢,zhuàng ,15,15,0,金,4,,
醇,chún ,15,15,0,水,2,天生聪明，理智充足，清雅多才，中年吉祥，晚年隆昌。,2
磁,cí ,15,14,1,土,2,多相克，命硬，少年艰难，中年劳苦，晚年隆昌，二子吉祥。,1
赐,cì ,15,12,3,金,4,多刑克，破相或多疾，病弱孤独，中年吉祥，短寿之字。,1
葱,cōng ,15,12,3,木,1,雨夜之花，暗淡无光，一生多灾，再嫁守寡，身弱短寿。,1
醋,cù ,15,15,0,金,4,,
摧,cuī ,15,14,1,,1,,
磋,cuō ,15,14,1,土,1,父母无缘，兄弟无靠，中年多灾，晚年吉祥。,1
逮,dǎi ,15,11,4,火,3,,
弹,dàn ,15,11,4,火,4,性刚果断，一生多灾，身弱多劳，虽有才能，难望幸福。,1
稻,dào ,15,15,0,木,4,身瘦多才，清雅温和，中年劳或奔波，晚年吉祥。,1
德,dé ,15,15,0,火,2,多才巧智，温和贤能，中年劳，晚年成功隆昌，环境良好。,1
滴,dī ,15,14,1,水,1,,
敌,dí ,15,10,5,火,2,忧心劳神，事劳无功，中年多灾，晚年吉祥，劳神之字。,1
蒂,dì ,15,12,3,木,4,清雅多才，秀气贤能，中年吉祥，晚年隆昌幸福。,2
缔,dì ,15,12,3,火,4,一生清雅，秀气伶俐，福禄双收，名利有份，清贵之字。,2
调,diào ,15,10,5,火,4,福禄双收，重信用，多才伶俐，中年吉祥，环境良好。,2
蝶,dié ,15,15,0,火,2,有爱情烦恼，刑偶伤子，秀气伶俐，中年吉祥，晚年劳神。,1
董,dǒng ,15,12,3,火,3,英敏才人，理智充足，中年吉祥隆昌，晚年劳神。,1
陡,dǒu ,15,9,6,火,3,,
缎,duàn ,15,12,3,火,4,多才贤能，清雅荣贵，中年劳，晚年吉祥，出外大吉。,1
墩,dūn ,15,15,0,土,1,出外吉祥，忧心劳神，刑偶伤子，晚年吉祥。,1
堕,duò ,15,11,4,土,2,一生清雅荣贵，精明公正，中年成功隆昌，环境良好。,1
饵,ěr ,15,9,6,火,3,,
樊,fán ,15,15,0,木,2,多刑克，多灾难，刑偶伤子，一贫如洗，配合得宜，成功隆昌。,1
范,fàn ,15,8,7,水,4,胆识丰富，多才贤能，中年劳，出外吉祥，晚年昌盛。,1
诽,fěi ,15,10,5,水,3,,
废,fèi ,15,8,7,土,4,,
坟,fén ,15,7,8,土,2,肯做肯劳，重信用，中年离乱，再嫁之字，身弱多灾，环境良好。,1
锋,fēng ,15,12,3,金,1,财官两旺，出外逢贵，清雅荣贵，安福尊荣。,2
敷,fū ,15,15,0,金,1,出外吉祥，一生清雅平凡，中年多灾，晚年吉祥。,1
肤,fū ,15,8,7,水,1,,
赋,fù ,15,12,3,水,4,多愁多劳，命途多舛，身弱短寿，忌车怕水，孑然一身。,1
腹,fù ,15,13,2,水,4,,
稿,gǎo ,15,15,0,木,3,,
葛,gě ,15,12,3,木,3,,
巩,gǒng ,15,6,9,木,3,性刚口快，武官大吉，刑偶伤子，中年劳，晚年吉祥。,1
广,guǎng ,15,3,12,木,3,刑克父母，一生清雅伶俐，身弱多才，中年劳，晚年吉祥，教育界大吉。,1
瑰,guī ,15,13,2,木,1,,
刽,guì ,15,8,7,金,4,,
郭,guō ,15,10,5,木,1,一生清雅，智勇双全，中年劳或奔波，晚年吉祥隆昌。,1
憨,hān ,15,14,1,水,1,,
_,cè ,15,,,,4,,
_,biān ,15,,,,1,,
汉,hàn ,15,5,10,水,4,义利分明，荣贵隆昌，刑偶欠子，中年平，晚年吉祥，英雄之格。,1
褐,hè ,15,14,1,水,4,,
嘿,hēi ,15,15,0,土,1,,
葫,hú ,15,12,3,木,2,忧心劳神，一贫如洗，有爱情烦恼，难幸福，再嫁守寡之字。,1
蝴,hú ,15,15,0,土,2,秀气伶俐，多才贤能，刑偶伤子，中年隆昌，晚年劳神。,1
糊,hú ,15,15,0,土,2,智勇双全，克己助人，中年吉祥，晚年劳神。,1
沪,hù ,15,7,8,水,4,,
哗,huá ,15,9,6,水,2,,
缓,huǎn ,15,12,3,火,3,清雅秀气，小心爱情厄，中年劳，晚年吉祥，出外隆昌。,1
蝗,huáng ,15,15,0,木,2,,
慧,huì ,15,15,0,水,4,聪明伶俐，清雅温和，中年劳，晚年吉祥。,1
稽,jī ,15,15,0,木,1,,
缉,jī ,15,12,3,木,1,,
挤,jǐ ,15,9,6,木,3,,
稼,jià ,15,15,0,木,4,福禄双收，名利有份，出外吉祥，中年成功隆昌。,2
价,jià ,15,6,9,木,4,克父命，多才巧智，清雅伶俐，二子吉祥，晚年隆昌。,1
驾,jià ,15,8,7,木,4,多相克，清雅多才，中年劳或奔波，晚年吉祥。,1
缄,jiān ,15,12,3,金,1,有爱情厄，忌车怕水，中年小心，晚年吉祥。,1
俭,jiǎn ,15,9,6,木,3,疾病困苦，事劳无功，肯做肯劳，勤俭治家，难幸福。,1
践,jiàn ,15,12,3,火,4,智勇双全，温和精诚，忌车怕水，中年有灾，晚年吉祥。,1
贱,jiàn ,15,9,6,木,4,,
箭,jiàn ,15,15,0,木,4,多相克，中年奔波劳苦，多灾难，晚年吉祥。,1
剑,jiàn ,15,9,6,金,4,性刚果断，中年劳或奔波，晚年吉祥，有眼疾。,1
僵,jiāng ,15,15,0,木,1,,
浆,jiāng ,15,10,5,水,1,,
桨,jiǎng ,15,10,5,,3,,
胶,jiāo ,15,10,5,木,1,,
娇,jiāo ,15,9,6,木,1,有爱情烦恼，刑偶伤子，再嫁守寡，病弱短寿，晚年隆昌。,1
节,jié ,15,5,10,金,2,身弱短寿，二子吉祥，中年吉祥，晚年劳神，清雅多才。,1
进,jìn ,15,7,8,火,4,天生聪颖，刑偶伤子，中年平凡，吉祥隆昌，出外大吉，环境良好。,1
驹,jū ,15,8,7,木,1,秀气贤能，清雅荣贵，福禄双收，环境良好，小心爱情厄。,1
踞,jù ,15,15,0,木,4,,
剧,jù ,15,10,5,金,4,带刀厄，杀人被杀，有牢狱之灾，病弱短寿，一生不幸。,1
慷,kāng ,15,14,1,木,1,一生慷慨待人，智勇双全，中年劳或奔波，晚年吉祥。,1
靠,kào ,15,15,0,木,4,多才温和，清雅伶俐，中年劳，晚年吉祥，福禄双收。,1
磕,kē ,15,15,0,土,1,,
课,kè ,15,10,5,木,4,少年艰难，中年平凡，晚年吉祥隆昌，环境良好。,1
抠,kōu ,15,7,8,,1,,
宽,kuān ,15,10,5,木,1,清雅多才，荣贵隆昌，中年吉祥，环境良好，女人薄幸，多灾短寿。,1
